,TumorType,Feature,mi_score
151,BLCA,MYOSINIIA_pS1943,4.044182728086217
152,BLCA,NRAS,4.044182728086218
153,BLCA,NDRG1_pT346,4.044182728086218
154,BLCA,P21,4.044182728086218
155,BLCA,P27_pT198,4.020161266706603
156,BLCA,P90RSK,4.044182728086217
157,BLCA,PDCD4,4.044182728086217
158,BLCA,PDK1,4.044182728086217
159,BLCA,PEA15_pS116,4.044182728086218
160,BLCA,PI3KP85,4.044182728086218
161,BLCA,PKCPANBETAII_pS660,4.044182728086217
162,BLCA,PRDX1,4.044182728086217
163,BLCA,RAB11,4.044182728086217
164,BLCA,RAB25,4.044182728086218
165,BLCA,RAPTOR,4.044182728086217
166,BLCA,RBM15,4.044182728086218
167,BLCA,RICTOR,4.044182728086217
168,BLCA,RICTOR_pT1135,4.01622970583473
169,BLCA,SCD1,4.044182728086218
170,BLCA,SF2,4.044182728086217
171,BLCA,TAZ,4.03176815171798
172,BLCA,TIGAR,4.044182728086218
173,BLCA,TRANSGLUTAMINASE,4.044182728086217
174,BLCA,TFRC,4.044182728086217
175,BLCA,TSC1,4.044182728086218
176,BLCA,TUBERIN_pT1462,4.044182728086217
177,BLCA,VHL,4.044182728086217
178,BLCA,XBP1,4.044182728086217
179,BLCA,ACETYLATUBULINLYS40,4.044182728086217
180,BLCA,P62LCKLIGAND,4.044182728086217
181,BLCA,X1433BETA,4.044182728086218
182,BLCA,X1433ZETA,4.044182728086218
183,BLCA,ACVRL1,4.044182728086217
184,BLCA,DIRAS3,4.044182728086218
185,BLCA,ANNEXIN1,4.044182728086217
186,BLCA,PREX1,4.044182728086217
187,BLCA,ERCC1,4.044182728086218
188,BLCA,MSH2,4.044182728086218
189,BLCA,MSH6,4.040044535963472
190,BLCA,SMAC,4.020161266706604
191,BLCA,ADAR1,2.6527133005806034
192,BLCA,ALPHACATENIN,2.6527133005806034
193,BLCA,TTF1,2.6527133005806034
194,BLCA,CASPASE3,0.0
195,BLCA,CASPASE9,0.0
196,BLCA,PARP1,2.6527133005806034
197,BLCA,JAB1,2.6527133005806034
